"학원명","학원주소","lon","lat"
"매쓰플러스수학학원","서울특별시 노원구 한글비석로 227 (4층일부)",127.0762533,37.647867
"윤진보습학원","서울특별시 도봉구 방학로6길 20-23 , 2층, 3층 일부(방학동) (방학동)",127.0380392,37.6646027
"종로엠보습학원","서울특별시 노원구 동일로 1041 , 2층 (공릉동, 은성빌딩)",127.0735697,37.6230296
"수정독서실","서울특별시 도봉구 덕릉로57길 30 (3층)",127.0372143,37.6400034
"수학의지름길학원","서울특별시 도봉구 도봉로110다길 51 태영창동데시앙상가 203-207호",127.0334342,37.642832
"리드과학수학학원","서울특별시 노원구 동일로 1551 (504호)",127.056826,37.6668466
"대명보습학원","서울특별시 노원구 노원로34길 102 (2,3층)",127.0662335,37.6634399
"최고수챌린지에듀학원","서울특별시 노원구 동일로 1545 (401호,403호,404호)",127.0569603,37.6663531
"용경M2M보습학원","서울특별시 도봉구 덕릉로63가길 22 2층,3층",127.0391203,37.6435996
"고려e스쿨성북캠퍼스학원","서울특별시 노원구 광운로 47 (2층)",127.0590605,37.6216256
"대림보습학원","서울특별시 노원구 상계로 193-14 ,  대림쇼핑센타 3층302호,303호 (상계동)",127.0743923,37.6628609
"미성음악학원","서울특별시 노원구 마들로 59 가동 206호",127.0677355,37.6209907
"연세뮤직아트콘서바토리학원","서울특별시 노원구 노원로34길 72 (3층)",127.0660209,37.6621327
"감자과학수학전문학원","서울특별시 노원구 한글비석로 265 (302호일부,303호)",127.0765413,37.6514194
"쎄실음악학원","서울특별시 노원구 상계로1길 74 동진상가 402호",127.0615421,37.6593861
"솔빛보습학원","서울특별시 도봉구 노해로70길 46 주공@19단지 202,203,208호",127.0516822,37.6498037
"비엔나음악학원","서울특별시 도봉구 도당로 46 (3층)",127.0349542,37.6620448
"은하피아노학원","서울특별시 노원구 노원로34길 92 (2층)",127.0661367,37.663022
"파랑돌음악학원","서울특별시 도봉구 해등로16길 66 (2층)",127.0435956,37.6548637
"고전음악학원","서울특별시 노원구 공릉로59길 15 웅천상가 404호",127.0710975,37.6324173
"줄리어드음악학원","서울특별시 노원구 노원로 540 상계주공@9단지 종합상가 (210,211호)",127.058508,37.662632
"박지연음악학원","서울특별시 도봉구 시루봉로15길 6 (2층)",127.0332351,37.6676152
"유니스음악학원","서울특별시 노원구 한글비석로46가길 38 (3층)",127.0668851,37.6657103
"튼튼영어마스터클럽하계본원학원","서울특별시 노원구 공릉로59길 15 3층301,307,308호",127.0710645,37.6331134
"아름소리음악학원","서울특별시 노원구 한글비석로48길 25 (3층)",127.0671836,37.6654081
"공릉한샘보습학원","서울특별시 노원구 동일로180길 37 (3층)",127.0762232,37.6226595
"써니음악학원","서울특별시 도봉구 덕릉로60길 92 (2층)",127.0412035,37.6361524
"연촌서예학원","서울특별시 노원구 공릉로59길 15 (410호)",127.0710645,37.6331134
"바로크음악학원","서울특별시 도봉구 도봉로169가길 10 (2층)",127.0436629,37.6802668
"홍미경음악학원","서울특별시 노원구 동일로215길 48 상계주공@3단지유치원 1층",127.0582407,37.6517657
"GnB영어해법수학학원","서울특별시 도봉구 도봉로180나길 41 도봉한신@상가1동 401호",127.0479503,37.6857879
"청아보습학원","서울특별시 노원구 한글비석로 444 교림노원프라자 407호~410호",127.0684579,37.6636079
"정우보습학원","서울특별시 도봉구 시루봉로6길 93",127.0326097,37.6593819
"예솔음악학원","서울특별시 노원구 동일로207길 23 시영아파트1단지 유치원 3층1호일부",127.0640457,37.6420655
"선명음악학원","서울특별시 도봉구 해등로4길 9 주공3 유치원상가 301호",127.0440451,37.6485286
"이지보습학원","서울특별시 노원구 노원로34길 58 , 2층 (상계동)",127.0658851,37.6613963
"쿨독서실","서울특별시 도봉구 노해로65길 11 한성빌딩 4층3호,4층4호",127.0461827,37.6517756
"홍문독서실","서울특별시 도봉구 노해로 216 (3층)",127.0321079,37.6508037
"수와식학원","서울특별시 도봉구 해등로4길 9 창동주공 유치원상가 (3층3호)",127.0440451,37.6485286
"수현음악학원","서울특별시 도봉구 노해로65길 17 중앙빌딩 6층",127.0460821,37.6520212
"디자인은그린섬미술학원","서울특별시 노원구 노해로 488 , 9층 (상계동,일서빌딩)",127.062154,37.6542729
"뮤음악학원","서울특별시 노원구 동일로192길 29",127.0744921,37.626415
"프라임독서실","서울특별시 노원구 동일로 1598 (3층)",127.0563833,37.6710158
"벽산전산회계학원","서울특별시 노원구 동일로 1335 (6층일부)",127.0622561,37.6479584
"키즈닥터창의학원","서울특별시 노원구 한글비석로 281 (302호)",127.0777004,37.6528115
"명문Nelson쥬니어어학학원","서울특별시 도봉구 도당로 133 , 4층 (방학동)",127.0411018,37.6674182
"아마빌레음악학원","서울특별시 도봉구 도당로 133 (3층)",127.0411018,37.6674182
"김상엽제과제빵학원","서울특별시 도봉구 노해로60길 86 (1-3층)",127.0329577,37.6476705
"연세ELPE음악학원","서울특별시 노원구 초안산로 19 주공@2단지 유치원상가 303호일부",127.052266,37.628695
"송헌독서실","서울특별시 노원구 동일로 1596 (4층)",127.0567903,37.670828
"제이실용음악학원","서울특별시 노원구 동일로230길 31 명안빌딩 2층",127.0580143,37.6716067
"큰빛독서실","서울특별시 노원구 한글비석로 227 이진프라자 9층",127.0762533,37.647867
"명음음악학원","서울특별시 노원구 중계로 198 라이프,청구,신동아상가 (301호)",127.0795683,37.6519428
"국보미술학원","서울특별시 도봉구 해등로 218 (4층)",127.0325037,37.6581169
"스카이미술학원","서울특별시 노원구 상계로 108 (4층일부)",127.0671188,37.6570028
"제2조재필수학학원","서울특별시 노원구 한글비석로 254 대명프라자 502-504호",127.077013,37.6503874
"김은하음악학원","서울특별시 도봉구 우이천로 333 (2층전체,3층전체)",127.0263247,37.6464906
"열린음악학원","서울특별시 노원구 수락산로 258 호성빌딩 2층201호",127.0499595,37.6712177
"와이비엠시사닷컴쌍문이씨씨어학원","서울특별시 도봉구 도봉로136길 7 외2필지 한독패밀리타운 (4층)",127.0417621,37.6593503
"아미음악학원","서울특별시 도봉구 도봉로169가길 66 , 580 3층 (도봉동)",127.043508,37.6827119
"제2과수원과학수학전문학원","서울특별시 노원구 중계로 201 , 5층 일부 (중계동,오성프라자)",127.0777536,37.6504368
"뉴스터디미래탐구초등학원","서울특별시 노원구 중계로 206 , 3층 일부 (중계동)",127.0775065,37.6508043
"프렌즈아카데미학원","서울특별시 도봉구 방학로12길 9 , 신동아4단지아파트상가동 2층, 3층일부  (방학동,신동아아파트)",127.0278509,37.6601631
"노원자기주도학습학원","서울특별시 노원구 동일로230길 31 명안빌딩 302호",127.0580195,37.6716037
"애플키즈보습학원","서울특별시 노원구 공릉로41길 15 (2층)",127.0787668,37.6244581
"명문보습학원","서울특별시 도봉구 도당로 133 (3층)",127.0411018,37.6674182
"단영수학원","서울특별시 노원구 동일로 1354 명석빌딩 (501,502호)",127.0622367,37.6495262
"웅진음악학원","서울특별시 도봉구 노해로66길 103 (2층)",127.0487417,37.646796
"비바체음악학원","서울특별시 노원구 노원로22길 77 , 3층313호,314호일부 (중계동, 건영아파트 상가동)",127.0744872,37.6485488
"아트포엠미술학원","서울특별시 노원구 한글비석로 326 (2층)",127.078292,37.6564743
"승희보습학원","서울특별시 노원구 상계로7길 23 , 3층 (상계동, 문화빌딩)",127.064764,37.6576641
"숲속음악학원","서울특별시 노원구 덕릉로79길 35 염광@ 유치원동 3층",127.0497385,37.6307227
"청석보습학원","서울특별시 도봉구 시루봉로 219 (2,3층)",127.0342652,37.6680715
"와이비엠시사닷컴노원이씨씨어학원","서울특별시 노원구 한글비석로 263 (6,7층)",127.0764943,37.6512114
"대성세그루보습학원","서울특별시 도봉구 방학로 176 , 2층 (방학동)",127.032467,37.6625218
"맑은샘도봉음악학원","서울특별시 도봉구 도봉로129길 45 (2층)",127.0357903,37.6553227
"지식충전학원","서울특별시 도봉구 삼양로 590 , 507-4 3층 일부 (쌍문동)",127.0135176,37.655745
"인재독서실","서울특별시 도봉구 노해로65길 7-12 7층",127.0458076,37.6516902
"뉴프라임독서실","서울특별시 노원구 동일로197길 21 (4층)",127.0702184,37.6283691
"에듀챔버스터디홀독서실","서울특별시 노원구 노원로 257 , 901호일부 (하계동, 인정빌딩)",127.0727915,37.6401942
"토즈하계스마트독서실","서울특별시 노원구 공릉로63길 13 , 7층일부 (하계동,유토피아빌딩)",127.0705141,37.6348614
"세라음악학원","서울특별시 도봉구 덕릉로59아길 30 (2층)",127.038762,37.6421226
"클라라음악학원","서울특별시 노원구 동일로237길 46 (3층)",127.0528328,37.6736192
"앙팡음악학원","서울특별시 도봉구 덕릉로63가길 61 , 207호, 213호 (창동, 창동대우아파트)",127.0376102,37.6421819
"윤선생우리집앞영어교실상승학원","서울특별시 노원구 동일로192길 37 (2층)",127.0748458,37.626579
"TNT학원","서울특별시 도봉구 방학로 166 (3층)",127.0337203,37.6626257
"지형보습학원","서울특별시 노원구 덕릉로129가길 241 7블럭12롯트 (2층일부)",127.0728153,37.6588489
"남주희실용음악학원","서울특별시 노원구 동일로 1532 4층",127.0579602,37.6652672
"도봉청담어학보습학원","서울특별시 도봉구 노해로 389 (6층)",127.0513307,37.652697
"정수보습학원","서울특별시 노원구 동일로197길 21 외1필지 (5층)",127.0702184,37.6283691
"예가그린미술학원","서울특별시 노원구 동일로 1547 동남빌딩 4층",127.0569129,37.6665158
"오렌음악학원","서울특별시 노원구 동일로217길 58 해룡빌딩 3층",127.0579028,37.6532146
"연세ALP음악학원","서울특별시 도봉구 우이천로20길 7 건영캐스빌@ 103동 206호",127.0339619,37.6414155
"상계ENGLISHFRIENDS어학학원","서울특별시 노원구 동일로 1533 (3층)",127.0572306,37.6653262
"예인음악학원","서울특별시 노원구 동일로 1545 (601호)",127.0569603,37.6663531
"우진음악학원","서울특별시 도봉구 해등로26길 7 406호,407호",127.0325759,37.6584113
"영우컴퓨터・회계학원","서울특별시 도봉구 도봉로 667 (2층)",127.0422848,37.6640021
"맞춤수학학원","서울특별시 도봉구 도봉로153길 39 (3층)",127.0413226,37.6698149
"대왕보습학원","서울특별시 도봉구 도당로 109 방학동 상가주택 (201호)",127.0385844,37.666794
"이화뮤직아카데미학원","서울특별시 도봉구 마들로 555 , 307호, 308호 (창동, 쌍용아파트)",127.048902,37.660429
"성광보습학원","서울특별시 노원구 상계로12길 35 (3층)",127.0694961,37.6565819
"ECY학원","서울특별시 도봉구 도봉로167길 13 (4층)",127.0440422,37.677656
"김영편입노원캠퍼스학원","서울특별시 노원구 동일로 1396 , (상계동) 6층,7층 (상계동)",127.0612971,37.6532038
"예은음악학원","서울특별시 노원구 동일로191길 15 (3층)",127.0722214,37.6249942
"KEY학원","서울특별시 노원구 상계로 77 , 2층일부 (상계동,다나플라자)",127.0634404,37.6567015
"오성수학학원","서울특별시 노원구 한글비석로 89 하계1청구@201동 (304,305호)",127.0715448,37.6392243
"청담어학학원","서울특별시 노원구 중계로 218 (5층,6층,7층)",127.0759834,37.6508113
"새롬행정고시학원","서울특별시 노원구 상계로 51 (8층)",127.0608172,37.6559454
"골든키독서실","서울특별시 노원구 동일로 1532 , 거북빌딩 6층 (상계동)",127.0579602,37.6652672
"성균미술학원","서울특별시 노원구 동일로192길 27 (2층)",127.0743331,37.6263606
"구상미술학원","서울특별시 도봉구 시루봉로 56 , 302호, 303호 (쌍문동, 쌍문6차 한양아파트)",127.0297243,37.6577229
"고려e학원","서울특별시 노원구 누원로 20 , 601호 (상계동)",127.0535761,37.6868786
"S.E.명문학원","서울특별시 도봉구 덕릉로 240 외1필지 3층",127.0388018,37.6390351
"성광미술학원","서울특별시 노원구 상계로12길 35 2층",127.0694961,37.6565819
"구쎈학원","서울특별시 도봉구 해등로 242-18 현대상가 3층3호",127.0312211,37.6585281
"승림학원","서울특별시 도봉구 노해로 395 한국타이어빌딩 4층일부",127.0314342,37.6508032
"노원봉수학전문학원","서울특별시 노원구 동일로217가길 39 대성빌딩 3층",127.058193,37.6530259
"서진독서실","서울특별시 노원구 노원로 460 , 3층,4층 (상계동)",127.0664941,37.6575592
"잉글리쉬엑스퍼트주니어영어전문학원","서울특별시 도봉구 방학로 184 (3층)",127.0317263,37.6623922
"탑에듀학원","서울특별시 도봉구 도봉로109길 52 , 2층 (쌍문동)",127.0304485,37.6470823
"모드컴퓨터산업디자인학원","서울특별시 노원구 노해로 488 10층",127.062154,37.6542729
"학여울연세음악학원","서울특별시 노원구 중계로 225 학여울청구@상가동 38호",127.060548,37.6383705
"프라임학원","서울특별시 도봉구 해등로26길 25 (2층)",127.0326306,37.6591677
"아이스타미술학원","서울특별시 노원구 광운로22길 11 외1필지 2층",127.0591851,37.6285519
"태현수학학원","서울특별시 노원구 한글비석로 271 (6층)",127.0770403,37.6519368
"엘리트보습학원","서울특별시 노원구 동일로218길 17 외1필지 4층6호",127.0617571,37.6538373
"조승건수학전문학원","서울특별시 노원구 한글비석로 269 마들프라자 501호,506호",127.0767715,37.6516789
"원독서실","서울특별시 노원구 덕릉로 743 (4,5층)",127.0761866,37.6640445
"제1이반보습학원","서울특별시 도봉구 덕릉로 227 (3층)",127.0375783,37.638398
"윤선생우리집앞영어교실한빛학원","서울특별시 노원구 공릉로 146 (3층일부)",127.0795195,37.623043
"엠파워학원","서울특별시 노원구 중계로 218 원광빌딩 4층",127.0759834,37.6508113
"CMS중계중등영재2관학원","서울특별시 노원구 중계로 217 , 501호,502호 (중계동, 중계중흥빌딩)",127.0759752,37.6504634
"예스(Yes)독서실","서울특별시 노원구 공릉로46길 3 공릉동평화타운 402호",127.0791017,37.6271512
"디자인K미술학원","서울특별시 노원구 노해로 492 801호~805호",127.0626624,37.6543031
"한솔요리제과제빵학원","서울특별시 노원구 동일로 1413 , 6층일부,7층일부,8층일부 (상계동,남성빌딩)",127.0599868,37.6547199
"닥터엠보습학원","서울특별시 노원구 한글비석로48길 28 (3층)",127.0673914,37.6653818
"아이소리음악학원","서울특별시 노원구 중계로12가길 29 수암빌딩 가동 3층",127.0815398,37.6707739
"경희음악학원","서울특별시 노원구 동일로242마길 6 (2층)",127.0589703,37.6742225
"삼육간호조무사학원","서울특별시 노원구 상계로5길 32 (6층일부)",127.0628192,37.6570687
"학림2관학원","서울특별시 노원구 중계로 217 중계중흥빌딩 601호",127.0759752,37.6504634
"대성컴퓨터학원","서울특별시 도봉구 도봉로125길 72 2층일부,3층",127.0370459,37.6556853
"청운관서림보습학원","서울특별시 노원구 동일로227길 43 (401호)",127.0545072,37.6669128
"창신보습학원","서울특별시 노원구 덕릉로 744 , 5층 (상계동, 금강빌딩)",127.076596,37.6638302
"조승건제2수학전문학원","서울특별시 노원구 한글비석로 269 (402호,403호)",127.0767715,37.6516789
"리딩뱅크독서실","서울특별시 노원구 중계로 217 , 중계중흥빌딩 801,802호 (중계동)",127.0759752,37.6504634
"아마데우스음악학원","서울특별시 노원구 덕릉로 730 상계불암대림@상가 403호",127.077302,37.663461
"신세화음악학원","서울특별시 노원구 공릉로34길 38 태강@상가 309-311호",127.083041,37.6235019
"넥서스에듀보습학원","서울특별시 노원구 중계로 225 청구@상가 304호",127.0609039,37.6371388
"예음음악학원","서울특별시 노원구 덕릉로73길 28 , 양지대림아파트상가동 301호, 302호일부 (중계동,양지대림아파트)",127.0729143,37.6545778
"코리아나미용학원","서울특별시 노원구 덕릉로134길 4 (201호)",127.0838709,37.6728336
"중계스터디뱅크독서실","서울특별시 노원구 덕릉로73길 28 양지대림@상가 401호",127.071466,37.6520615
"뉴대원보습학원","서울특별시 노원구 한글비석로 530 , 3층일부 (상계동,상계주공아파트)",127.0591262,37.6652071
"청림보습학원","서울특별시 노원구 덕릉로 669 세양빌딩 407호",127.0746365,37.6573431
"칼라어학원","서울특별시 노원구 공릉로39길 22-1 (1~3층)",127.0779739,37.6238977
"수영재보습학원","서울특별시 노원구 한글비석로15길 19 (2층)",127.0742317,37.6572652
"한국UPI학원","서울특별시 노원구 석계로1길 22 , 6층,7층일부 (월계동)",127.0633986,37.6155313
"예종음악학원","서울특별시 노원구 덕릉로118길 29 , 상가동 403호 (상계동,불암현대아파트)",127.0803844,37.6680367
"백상영수학원독서실","서울특별시 노원구 동일로 1373 (2층일부)",127.0610231,37.6511094
"새리듬음악학원","서울특별시 노원구 동일로192길 77 동신@상가동 (302호)",127.0768608,37.628077
"심슨수학학원","서울특별시 노원구 중계로 197 동진,신안@ 제상가동 306호,307호",127.0782777,37.649657
"정도학원","서울특별시 노원구 동일로 1624 (3층일부)",127.0558489,37.673292
"아이리스독서실","서울특별시 노원구 중계로 202 (4층)",127.0777847,37.6507596
"로사음악학원","서울특별시 노원구 공릉로58길 176 하계우방@상가동 (203,205호)",127.0771679,37.6375943
"C&C미술학원","서울특별시 노원구 노해로 501 (10층)",127.0635263,37.6551822
"월드독서실","서울특별시 노원구 동일로 1352 (5,6층)",127.0622837,37.6493643
"새벽이슬독서실","서울특별시 노원구 한글비석로 359 (5층)",127.0747252,37.6576781
"TOPIAEnglishZone어학학원","서울특별시 노원구 한글비석로 276 , 201호,(401호~406호)각호일부,501호,601호,801호 (중계동, 노블씨티빌딩)",127.061502,37.6442159
"UN글담오딧세이학원","서울특별시 노원구 한글비석로 271 (601호)",127.0770403,37.6519368
"이감수학학원","서울특별시 노원구 중계로18길 13 301호~303호",127.0777829,37.6512732
"명문올림피아드컴퓨터학원","서울특별시 도봉구 해등로 189 삼익세라믹@상가동 201호",127.0364617,37.6568856
"노원연세보습학원","서울특별시 노원구 상계로 193-25 (3층일부)",127.073384,37.6627331
"김재현수학학원","서울특별시 노원구 노원로 254 , 401호일부 (하계동)",127.0725939,37.637576
"로하스독서실","서울특별시 노원구 동일로230가길 10 (1층,2층)",127.0576087,37.6719933
"무무렉스학원","서울특별시 노원구 공릉로 144 (2층일부)",127.0794719,37.6225831
"이튼보습학원","서울특별시 노원구 중계로 217 중계중흥빌딩 (9층)",127.0759752,37.6504634
"상계조승건수학전문학원","서울특별시 노원구 한글비석로 474 보람상가 305호,319호",127.0655693,37.6646633
"학림독서실","서울특별시 노원구 한글비석로 265 , 7층일부 (중계동)",127.0765413,37.6514194
"청운지지서림학원","서울특별시 노원구 동일로 1550 , 301호,302호 (상계동)",127.057533,37.6668721
"국어세움학원","서울특별시 노원구 한글비석로 264 , 704호~706호 (중계동,중계그랜드프라자)",127.0772272,37.6510283
"김영아이비학원","서울특별시 도봉구 노해로63나길 4 (2층)",127.0449465,37.6538925
"중앙CLASSIC무용학원","서울특별시 도봉구 삼양로144길 21 (2층)",127.0141149,37.6517134
"루체음악학원","서울특별시 노원구 공릉로34길 34 (5층일부)",127.0809287,37.6229468
"로뎀독서실","서울특별시 노원구 중계로 162-11 외3필지 (3층일부)",127.0814565,37.6497377
"프라매쓰수학학원","서울특별시 도봉구 도봉로133길 53 (201,202호)",127.036676,37.6579078
"공릉최고수수학보습학원","서울특별시 노원구 노원로1길 9 해중빌딩 303호",127.0863716,37.622143
"토피아도봉어학학원","서울특별시 도봉구 도봉로 524 , 4층 (창동)",127.037039,37.6517432
"양지통역학원","서울특별시 노원구 노원로 468 (5층)",127.0659529,37.6580631
"연세음악학원","서울특별시 노원구 석계로 49 현대@상가동 311,312,313호",127.0626469,37.6184726
"도깨비과학학원","서울특별시 노원구 한글비석로 242 삼부프라자 405호",127.0769575,37.6492209
"서진Academy학원","서울특별시 노원구 한글비석로 460 백산빌딩 401호",127.0669368,37.664388
"이뜰학원","서울특별시 노원구 동일로 1551 6층(일부)",127.056826,37.6668466
"이경희수학학원","서울특별시 노원구 한글비석로 272 (801호)",127.0775429,37.6517101
"더탑플러스수학학원","서울특별시 노원구 한글비석로 273 , 601호일부 (중계동, 동일프라자)",127.0662526,37.6578393
"엠존학원","서울특별시 노원구 노원로34길 76 외1필지 (3층)",127.0660757,37.6623764
"하이코스독서실","서울특별시 노원구 석계로 49 , 현대@상가동 201~204호,208~210호 (월계동,현대아파트)",127.0628764,37.6185577
"멘토링학원","서울특별시 도봉구 방학로12길 9 외1필지 신동아@상가동 401호",127.0299133,37.6626197
"고은정국제학원","서울특별시 노원구 동일로 1528 (2층)",127.0580834,37.6647537
"리딩비영어독서학원","서울특별시 도봉구 해등로26길 7 (501호일부)",127.0325759,37.6584113
"옥스포드주니어영어전문학원","서울특별시 도봉구 덕릉로63길 47 (2층)",127.04028,37.6434712
"이지플러스보습학원","서울특별시 노원구 노원로26길 181 (6층)",127.0713479,37.6580408
"정교수학학원","서울특별시 도봉구 도봉로 527 (5층)",127.036555,37.6523619
"edu-pro보습학원","서울특별시 노원구 동일로192길 77 동신@상가동 301호",127.0768608,37.628077
"올림피아드학원","서울특별시 노원구 공릉로46길 6 , 현대프라자 204호 (공릉동,현대프라자)",127.0796292,37.6269138
"박홍영어전문학원","서울특별시 도봉구 해등로 184 , 2층 일부 (쌍문동)",127.0363476,37.6578862
"아이비보습학원","서울특별시 노원구 덕릉로 698 (4층일부)",127.0756283,37.6598008
"EBS독서실","서울특별시 노원구 덕릉로 698 (5,6층)",127.0756283,37.6598008
"해오름학원","서울특별시 노원구 동일로 1530 (501,502호)",127.0580074,37.665027
"중계세일입시학원","서울특별시 노원구 중계로 206 , 5~8층 (중계동)",127.0775065,37.6508043
"토피아중등부학원","서울특별시 노원구 한글비석로 231 , 위성프라자 2층~7층 (중계동,위성프라자)",127.0762813,37.6481682
"강북메가스터디입시학원","서울특별시 노원구 노해로 459 메가빌딩(10층~14층)",127.0590425,37.6542478
"아이원미술학원","서울특별시 노원구 섬밭로 139 , 풍림아파트 제201동 제3층 309호일부 (공릉동,풍림아파트)",127.0670146,37.6296676
"조재필수학학원","서울특별시 노원구 한글비석로 253 (702,703,704호)",127.0763141,37.6503706
"새빛음악학원","서울특별시 도봉구 도봉로104길 75 (3층)",127.0361451,37.6434807
"엘림무용학원","서울특별시 노원구 동일로232길 27 (3층)",127.0574255,37.672946
"조승건수학전문학원상계2캠퍼스학원","서울특별시 노원구 덕릉로 459-37 , 1단지 가상가 209호,210호 (상계동, 상계주공아파트)",127.0595501,37.6465989
"공릉조승건수학전문학원","서울특별시 노원구 화랑로51길 38 밀레니엄타워 501호",127.0890701,37.6249129
"돌체(DOLCE)음악학원","서울특별시 도봉구 해등로25길 32 한양프라자 301호일부",127.0328505,37.6564692
"정N왕중국어학원","서울특별시 노원구 중계로 219 , 4층일부 (중계동,법성프라자)",127.074791,37.6504707
"우리국악학원","서울특별시 도봉구 도봉로 726 (3층)",127.0438299,37.6691144
"세인미술학원","서울특별시 도봉구 도봉로134길 5 , 2층 (창동)",127.0405866,37.6575153
"연세대상학원","서울특별시 도봉구 마들로 624 대상타운현대 201,202,203호",127.0481821,37.6653295
"파란어학원","서울특별시 노원구 공릉로 187 건설빌딩 4층일부",127.0791804,37.617697
"Lisa영어학원","서울특별시 노원구 한글비석로 276 노블씨티빌딩 704,705호",127.0777074,37.6518595
"대상음악학원","서울특별시 도봉구 마들로 624 대상타운현대@상가동 409호",127.0481821,37.6653295
"한빛간호학원","서울특별시 노원구 동일로 1335 (3층일부,5층)",127.0622561,37.6479584
"폴리어학학원","서울특별시 노원구 한글비석로 272 중원코아빌딩 2층,4층",127.077513,37.6517762
